Timestamp,Tire_Pressure_Front_Left,Tire_Pressure_Front_Right,Tire_Pressure_Rear_Left,Tire_Pressure_Rear_Right,Tire_Temperature_Front_Left,Tire_Temperature_Front_Right,Tire_Temperature_Rear_Left,Tire_Temperature_Rear_Right
2024-02-01 00:00:00,25.83132704502501,37.06043413458947,32.544558536006235,34.24345118215136,90.07584881232324,117.61166957667047,98.2921380425328,84.77731379982903
2024-02-01 00:00:01,29.138271206013677,29.046765000409074,29.210736043303577,38.23778770893147,79.97937212377346,118.91945632648088,122.71906653157508,100.05115621944203
2024-02-01 00:00:02,31.234783138153293,32.65131681008435,29.614624645970814,36.63372147126158,105.53830160280228,127.89695644459016,90.70474618102082,119.62861706058484
2024-02-01 00:00:03,30.764097825875275,28.933339918334372,33.61031464938322,36.92034852985833,91.35956009247812,101.31756069841379,123.99763002257137,76.94339920469476
2024-02-01 00:00:04,26.18002352529066,34.640478070933696,36.11221502673024,37.46065885126294,128.69945057643142,116.92137793413568,112.1235351651747,99.09025248145934
2024-02-01 00:00:05,33.81105918095659,26.214672816088317,30.770138384029416,27.592653963782563,120.55223774965013,129.27872447338936,73.11664029550685,76.9534258738364
2024-02-01 00:00:06,33.10159139026805,28.51944262578619,37.31040597787779,32.65008518184616,126.41303452797077,107.50037325441964,110.57691851010904,83.20778110912362
2024-02-01 00:00:07,27.525675327013722,39.21139996626047,35.526836483476124,37.018463593477435,91.47717315102129,121.38508693680359,74.10863015538595,83.11485175030224
2024-02-01 00:00:08,27.55944629980089,39.07486438770014,37.760500090071375,34.75701920474708,108.2232991426001,107.06876850049072,123.71689001171177,126.0895080280453
2024-02-01 00:00:09,34.58615811906104,30.45885531839751,26.608964740130045,27.79981452684184,111.05244571933652,106.5408299879031,124.57495598560968,125.71799694471812
2024-02-01 00:00:10,26.48894515915352,33.62187562956463,38.40475805448591,35.28039795297657,119.42294464907232,103.5466499178518,125.67370030930526,86.50276119688486
2024-02-01 00:00:11,28.762709827737662,28.7580833738544,32.96276168427389,39.89256935310277,84.66149098526998,128.6601180050535,127.12322344690081,83.37331491243283
2024-02-01 00:00:12,26.397810683378218,26.2333784604862,29.545048780948818,29.367250026113325,94.4177524171097,118.47270538250001,81.56731353441594,84.20123320251639
2024-02-01 00:00:13,30.47245774277767,33.724439489700245,38.45743791175262,30.41812282441689,106.21921272048579,77.88432786207463,103.00748912787765,74.07698709789749
2024-02-01 00:00:14,30.3557298278066,38.574697944854535,33.93664161116791,28.72908974436828,83.75287578554999,107.54249784935563,109.09478732192957,117.68169337099229
2024-02-01 00:00:15,28.229862632084902,26.198207450400925,34.71240094423926,27.966231857123642,122.83796889732767,96.95409491522803,71.33832520114518,73.28050246192616
2024-02-01 00:00:16,25.158272878876353,33.63190982490451,29.938427148356148,30.353858611970335,95.33003859741186,94.29588119695666,71.74148080845438,80.81758140943819
2024-02-01 00:00:17,34.77477746721721,26.06347835764725,36.26683736919233,31.77202187414437,116.8924552075975,101.01876693819376,79.4097102165385,111.0366336336189
2024-02-01 00:00:18,35.944381087581625,26.41535484685823,30.955571939294746,29.973962130408257,90.8410914792949,100.1359167342899,73.87222362174457,129.98320961948139
2024-02-01 00:00:19,28.34023891894206,35.25485970170294,29.663599957106033,38.00469459973487,87.9763871548235,94.001033311833,126.19845851873269,113.24255576767109
2024-02-01 00:00:20,27.70985503422484,32.13006632452887,25.241247953944008,29.854173974182807,73.5911285019879,87.74763737955833,120.74593067449487,116.11599397444598
2024-02-01 00:00:21,31.44783240885667,31.39733503815214,33.847060764345215,39.45540277093307,91.38314865415441,125.29305732467107,79.80408902969612,114.00151132080686
2024-02-01 00:00:22,32.19254667625503,27.390659204134234,27.606772995798064,27.642063466693045,82.31766281141923,92.80000726165125,98.39795569244258,87.0829098299917
2024-02-01 00:00:23,38.68097993568422,28.418447655769402,36.56703224819516,27.42904906276787,83.07646802027443,116.71332259758418,81.71610383867834,109.9770922893189
2024-02-01 00:00:24,29.303172476181523,26.9096346606308,28.69835807092225,39.539636949215556,126.40925021730595,97.57263984176926,86.21753789809127,108.00109504738737
2024-02-01 00:00:25,37.03180579769878,27.154961614525853,28.959102813053782,25.209456819703377,120.81191030876943,96.04599623556886,126.48593305762873,89.13200022658825
2024-02-01 00:00:26,34.23134634059743,33.96907939327705,38.88662881794562,28.30741499142321,117.14625444285858,84.35671200626884,70.57355446371791,124.78180974028447
2024-02-01 00:00:27,39.69038355503233,35.53180781307679,31.931991035814427,30.221142619188683,124.0338174926797,121.15507128469001,118.24822318504832,88.00992646679168
2024-02-01 00:00:28,35.23922129861416,25.02700061114487,29.59180682540389,29.253386859153885,83.8467451318717,103.99776802034783,127.80671635384762,79.93675002514425
2024-02-01 00:00:29,34.19997029070133,33.602214988868965,27.86608160334477,36.61139672733568,114.36987152547293,118.46999824948708,106.73014590520265,76.01063670643893
2024-02-01 00:00:30,39.84280297431543,36.62417277036364,36.32745196704606,30.653607811406964,114.36281003459104,96.49324412726445,87.53806661443912,125.51262047502904
2024-02-01 00:00:31,38.63144199821209,33.98944187138235,35.76821626119807,28.394452635323052,102.06240597721057,109.99744575089248,87.82006442777987,123.98331816887429
2024-02-01 00:00:32,26.216431471420904,36.1501279639138,33.65877246848129,35.17375921838266,127.98215096839547,127.97008240888185,89.0464364357995,107.42234766023
2024-02-01 00:00:33,29.46897812724762,28.97243486895728,27.615178933367304,27.350981974787196,114.40711208406427,97.7750068755564,87.15183856839863,112.30708543246821
2024-02-01 00:00:34,38.084392102194734,25.710242827260075,25.78369918822194,38.170729969572065,119.99637562126424,99.08440121317223,98.82828783490018,91.46304764227966
2024-02-01 00:00:35,29.445457982403006,36.12138194828815,30.143972703614473,30.76236647321644,100.0076619851919,76.96759902338073,72.972644331678,77.10239017594094
2024-02-01 00:00:36,33.347970425355136,39.61247159210639,30.55680484955625,34.50427824330828,105.88282644030554,71.29854342676337,73.825438142458,86.45531764664685
2024-02-01 00:00:37,27.216510253055862,33.074710475412566,25.426476561325845,38.08995143427488,73.59802318219613,119.46378562248887,118.97973465057481,128.2894104538727
2024-02-01 00:00:38,25.66082679609212,39.143049202000086,39.49382069326368,39.146320433959076,126.79024776372924,112.65609588074673,112.98212639569337,91.33477535590116
2024-02-01 00:00:39,32.09251931116597,36.55405860392699,28.521161466565612,36.993512720830154,103.43425894711254,114.2903569181326,73.19520746019596,80.19483282330398
2024-02-01 00:00:40,27.697947962989364,34.91758437712506,25.176985200785914,29.973413719403066,128.46392158115776,70.24758748769638,79.09603586176073,124.57845593557846
2024-02-01 00:00:41,29.249604160951577,35.02461571070877,32.13039524095744,34.5260805980335,86.3307223643362,89.9452551456242,115.26535740734124,87.40177725755986
2024-02-01 00:00:42,32.70913172892908,26.550534296041718,34.54124057895704,25.230222909326876,99.85776711427141,90.03893823368449,84.43483535198071,123.81533065377934
2024-02-01 00:00:43,35.189417762878854,25.29020137718902,34.144765669917575,34.88700093108021,74.97119657712305,115.97930412940883,112.62045516316394,121.85870936102721
2024-02-01 00:00:44,34.74841060882361,33.37228402073823,37.03975318846238,25.54576719026894,74.59557213402458,70.6437892162442,112.32379863942596,110.86369347513188
2024-02-01 00:00:45,27.843879344713578,33.61210744068879,39.23394211456012,34.886982573349215,98.24466031327262,128.71818164575868,124.71543281134612,87.13105581031478
2024-02-01 00:00:46,35.21390022464761,33.254113604989655,32.71154118178009,28.572265088678243,102.23285547466091,87.57425117800818,104.49814139392853,86.62648444668852
2024-02-01 00:00:47,36.5763038093586,31.09428578450642,35.00818305077718,26.315534524084992,96.17819816563473,95.86199633003233,87.5106099827922,97.61954279222597
2024-02-01 00:00:48,31.608108404644483,28.103072682498713,25.714967220957394,30.20528395173743,119.18908418243086,112.11187197662721,94.85994433590771,87.27939525482958
