Timestamp,Engine_Temperature,Engine_RPM,Oil_Pressure
2024-02-01 00:00:00,123.4105329445181,10346.12757655216,67.81891798580784
2024-02-01 00:00:01,100.1856932070256,2323.386864785241,91.36267552822792
2024-02-01 00:00:02,90.17139581120205,7101.589663245123,87.72881687262057
2024-02-01 00:00:03,122.07457022263998,11206.40448085937,68.08737768083546
2024-02-01 00:00:04,122.69129764110646,15292.688888055516,107.88117100646741
2024-02-01 00:00:05,106.19211666475616,7071.8459547544035,84.83162283423707
2024-02-01 00:00:06,119.32654959324759,12651.711187513385,36.662372371724665
2024-02-01 00:00:07,87.91197153483034,8518.301602793395,63.90227379223258
2024-02-01 00:00:08,123.20811148507374,7834.722950351489,73.06648406432262
2024-02-01 00:00:09,108.60850335013846,2922.5863303778588,96.0389483800721
2024-02-01 00:00:10,86.51297336842198,2045.4997828718504,47.71914819004908
2024-02-01 00:00:11,127.52597723414067,9754.361211675412,63.79838017128684
2024-02-01 00:00:12,94.18778030432674,11825.775704586256,44.636387664832924
2024-02-01 00:00:13,106.30896362202142,10720.91097506354,86.32400569481703
2024-02-01 00:00:14,88.62078459493102,11182.123481677821,100.2102925733642
2024-02-01 00:00:15,123.94686295159869,8808.904958703091,37.80695107540982
2024-02-01 00:00:16,109.47840343121274,4120.057935580878,31.025864671141452
2024-02-01 00:00:17,89.84997346044553,3508.690441272226,98.51608386862634
2024-02-01 00:00:18,80.14075071542915,10368.84165066192,63.75058884361287
2024-02-01 00:00:19,108.45089472624844,5984.404772130854,68.71446797627205
2024-02-01 00:00:20,128.49342755253127,3004.654626179849,32.22969640920076
2024-02-01 00:00:21,100.0461650712348,3099.1442986777383,74.1966134904144
2024-02-01 00:00:22,98.57747738365492,4013.40786696543,87.73081189847676
2024-02-01 00:00:23,110.22996936414673,10584.679485592129,37.86266370704887
2024-02-01 00:00:24,113.03040087930236,4722.325624174706,85.48048907455897
2024-02-01 00:00:25,106.35166357292809,2013.34258860215,64.9623817689386
2024-02-01 00:00:26,98.07955152413263,15370.614234097833,80.78500444874557
2024-02-01 00:00:27,99.69686275680792,12028.41033222874,76.55036177357644
2024-02-01 00:00:28,80.79798491692621,6653.228533041073,58.125450618550005
2024-02-01 00:00:29,83.39512326969651,2192.476276801167,109.05755069585595
2024-02-01 00:00:30,105.0671419650631,14310.857170428126,109.33250523259852
2024-02-01 00:00:31,80.90023884812855,14584.972237909958,92.7024704621432
2024-02-01 00:00:32,90.03193782481281,5083.285202889738,85.24086259023258
2024-02-01 00:00:33,119.91972663121234,11391.153254350862,61.73232639045491
2024-02-01 00:00:34,101.68415427443777,5077.112436827174,32.18870532561685
2024-02-01 00:00:35,121.51935333413633,2815.6971248954083,109.22903322776212
2024-02-01 00:00:36,83.5626784846852,2081.1718124351164,45.43680453691839
2024-02-01 00:00:37,111.37612119963062,14974.455869523455,98.41146510123268
2024-02-01 00:00:38,103.49058778471361,13536.369171021752,47.6063630233346
2024-02-01 00:00:39,84.55786444694256,8834.391623296442,54.24225877377858
2024-02-01 00:00:40,114.21131655061117,10422.639185172957,107.912615099139
2024-02-01 00:00:41,82.6884026358083,13749.728466613014,83.46091796680639
2024-02-01 00:00:42,94.66727589182852,15052.347409494238,105.41302459604887
2024-02-01 00:00:43,83.81299523419791,6399.459858270539,109.03110445939457
2024-02-01 00:00:44,107.01279129919955,8929.523284960556,75.68566823610462
2024-02-01 00:00:45,117.39682764557855,15344.238680774812,75.45619225167474
2024-02-01 00:00:46,126.56396050832065,15018.464244091305,100.46699416841938
2024-02-01 00:00:47,87.84710343202572,13234.387580202889,56.618558003896226
2024-02-01 00:00:48,83.7168009810975,8030.270771358478,73.53311086823038
2024-02-01 00:00:49,129.52500909373543,12715.846944253208,58.781040002262664
2024-02-01 00:00:50,95.71263561966786,12381.204404892782,49.217240418650675
2024-02-01 00:00:51,123.06693073012966,12280.927849788932,56.49227547084539
2024-02-01 00:00:52,122.77834844034437,5125.228165951912,74.58200131400181
2024-02-01 00:00:53,108.1909335686945,3335.9353335245414,67.80920964017928
2024-02-01 00:00:54,114.42473177038238,2765.034821197842,102.7508015540118
2024-02-01 00:00:55,125.0199565259119,11174.38879014617,43.152783995799226
2024-02-01 00:00:56,92.13419046168676,14228.737160385386,54.82957474729999
2024-02-01 00:00:57,105.18846936055765,10864.781540065229,58.04346888138659
2024-02-01 00:00:58,119.54926911268609,3554.511961724877,48.09822009114062
2024-02-01 00:00:59,107.62095110322038,15937.707490415585,99.2986717332288
2024-02-01 00:01:00,105.81984201548258,9500.424559234916,35.893704461375236
2024-02-01 00:01:01,117.81358698383205,2028.910902860065,30.31392080945394
2024-02-01 00:01:02,106.70586755089548,3930.7923637273093,63.156397262154314
2024-02-01 00:01:03,95.1150099341661,9985.51813482555,54.92919279513416
2024-02-01 00:01:04,118.7442382638107,4443.383998509522,66.49369987812459
2024-02-01 00:01:05,117.81115728136791,10876.698810625583,84.56591707573632
2024-02-01 00:01:06,115.36183682019677,11491.223507037406,46.42428841348517
2024-02-01 00:01:07,80.20436025344068,8332.423117727161,70.69787500990243
2024-02-01 00:01:08,122.76919008602778,9298.514362259823,58.07489369639449
2024-02-01 00:01:09,124.70337981349836,5477.724754748951,91.16435579546231
2024-02-01 00:01:10,109.48551682906191,10537.12067706523,105.60371089200666
2024-02-01 00:01:11,107.95910990058495,6312.292243414565,74.26788692803822
2024-02-01 00:01:12,125.70631696291795,7625.827399864408,55.67056157184544
2024-02-01 00:01:13,114.44089370743708,3399.93066609627,46.53871519687552
2024-02-01 00:01:14,94.83396843995452,12814.057807771555,34.79184189402943
2024-02-01 00:01:15,111.50281203664514,2866.9051790065237,72.16531134580117
2024-02-01 00:01:16,129.72835192717613,5068.7661309048035,59.73211998528197
2024-02-01 00:01:17,122.96017587023115,11487.551619557784,86.56638876168228
2024-02-01 00:01:18,114.52076949199213,3036.978522125288,68.18953506684264
