Timestamp,CPU_Usage,GPU_Usage,RAM_Usage,Disk_Usage,Temperature,Engine_Temperature,Engine_RPM,Oil_Pressure,Brake_Pressure_Front_Left,Brake_Pressure_Front_Right,Brake_Pressure_Rear_Left,Brake_Pressure_Rear_Right,Brake_Temperature_Front_Left,Brake_Temperature_Front_Right,Brake_Temperature_Rear_Left,Brake_Temperature_Rear_Right,Tire_Pressure_Front_Left,Tire_Pressure_Front_Right,Tire_Pressure_Rear_Left,Tire_Pressure_Rear_Right,Tire_Temperature_Front_Left,Tire_Temperature_Front_Right,Tire_Temperature_Rear_Left,Tire_Temperature_Rear_Right,Speed,Throttle_Position,Steering_Angle,G-Force_Lateral,G-Force_Longitudinal
2024-02-01 00:00:00,26.1070888094071,36.043315208990286,21.330912157278785,0.5304408533219505,60.67120907673399,103.18858350086218,8461.419335189023,57.61432092859284,61.58486845344433,57.337394104949254,76.2331488099649,35.78914992834008,670.6001590655927,374.0162363236646,424.1972527846004,699.2441205694772,28.001318396588943,36.36589568751443,30.31399132485952,34.663738930582234,81.84175683219976,97.56993025539013,88.0708757082191,103.12829060779988,90.8563343741119,58.18074067128767,-3.364185365003659,-3.9803271340155733,0.18256317720240686
2024-02-01 00:00:01,44.09663675354253,55.53551382174418,11.366794512583516,0.4054856647456795,55.83661159895755,93.2789260518996,7729.626528942118,85.86632747736424,40.30546029186889,77.58441277884725,59.84389801809345,80.6330065707035,793.7528504049455,631.3834784955878,340.9476015781153,520.7155696385777,29.419238455845345,30.928861687626778,29.3551322580913,35.702779050680185,92.80482884574182,111.42867924172656,105.82455062016845,101.38624684957239,101.13968662363688,88.38564800583809,-9.44569444603446,2.053965239562046,-0.42374700020644057
2024-02-01 00:00:02,51.418179585578805,53.94592073527428,11.682943513898783,0.47559098720823956,71.61334582579781,99.9675494468554,12497.871771506636,58.85435923019969,55.784916401676334,36.41671661190264,69.77899996615473,79.49738400257448,768.4045660558487,252.37959247869733,149.70111989513552,524.8680597555825,32.169148030025774,33.19525848792596,31.89247102575361,32.7000841729998,85.52448192186023,104.64314806544239,86.33642248033505,118.89546419700365,176.55860489807552,60.127559293634825,63.30410558170232,-1.6690567661212974,-0.1255802111486668
2024-02-01 00:00:03,69.10108200635212,66.73535075718577,21.231106757567513,0.4516708696014904,45.94199759764066,116.43794887005929,12473.06956385423,72.56104418077648,84.76063711558707,68.28101049301038,50.765209813392595,93.04392364870114,513.726581584078,285.18970408526206,630.720364482239,547.7586411220019,33.853807850915025,30.408256579433814,31.236930734706363,35.583655822448854,99.3248286694838,92.5858299396761,116.62271713756606,91.79048218914575,163.81062267246753,63.120535299227186,-3.5516203429970026,-1.3888552600774668,1.8993776430638682
2024-02-01 00:00:04,59.15083208158173,53.63768181398723,18.54708224747019,0.5075703513811961,84.50973282735276,111.51639690015196,7842.356924477649,63.67998750424294,79.17370908719693,60.037207583764335,100.11691132689513,62.63761953912242,372.7187873705332,597.8901072331148,857.141146503846,528.3354314549147,31.422191805411916,32.435769410016555,35.729936260606024,37.327134199239076,112.55545519528856,122.32048378079759,88.5447126948426,101.2037845690993,150.11941679992813,47.9810895610647,-26.15250819766273,2.3390917226596724,-2.017024859671291
2024-02-01 00:00:05,39.40429951654938,58.60296416844932,15.645939865672021,0.3997552001006171,64.74554359677387,103.30507561481777,8011.830934597376,96.38294834792721,45.12500766613092,64.94083737709073,59.535258608751484,47.48553874462846,458.57190860572155,669.4837837059595,493.56719972636165,491.1529535239709,30.665346825977878,31.689757923173627,32.65001668319457,29.44239781182252,106.26558313923863,100.89519715806343,103.05925242044755,96.85743448376525,126.15726630661986,36.717828782301275,27.829055576818092,-1.9908953816318162,2.5308801178138567
2024-02-01 00:00:06,57.436267890790454,41.377671239505126,12.657715630732378,0.45556601167632205,60.37665246355348,98.34471348225661,9309.138637028438,73.04505114943338,50.84315689744085,48.7621209519587,70.97741545887726,49.010988812214634,841.7312746347101,569.4753694046577,307.6626363722715,653.659427155329,32.8958835782421,33.04483289562783,37.27713274909493,32.052460186333285,116.26775443336582,95.73845827152103,106.67470648886818,83.375073043402,121.52905875866172,59.00780071058515,27.527142889467683,-0.46685749506757546,-5.076369565000344
2024-02-01 00:00:07,67.21806618412523,35.05375249726092,19.08116702892319,0.4020369587384753,51.365086331929234,106.32790542765026,11115.002448330888,56.78387260953255,43.441439009676685,27.7454716754885,87.18865209128246,51.193791316547966,474.6709327586698,568.2390312725269,371.00443945728574,788.3222202445995,32.78581577600077,38.25430852407134,36.22525379763332,33.25719698392478,97.32872043960015,110.00061171220926,93.07398360259064,111.84070049357929,162.85889800314297,25.871365280608718,-26.527556206837676,-1.721728306274004,-0.43969642668149245
2024-02-01 00:00:08,73.26006658543423,50.34946386252158,11.0757023164024,0.6669867115857769,89.95799855359478,117.32775951456738,6156.5311891455485,85.68767944828038,57.49385982624441,81.25798732272251,54.68738280724627,35.96790838261544,598.4699840200752,564.3820494836622,715.9048548708947,569.5700422438323,34.08499005890989,38.28436029314347,38.14477021232789,33.84688491974307,107.27565767571888,108.7811781427144,120.30637875442284,106.20434642526216,94.46298044152466,46.69133500990762,-19.310767425627294,1.4221973252298474,2.1586732693473407
2024-02-01 00:00:09,52.12404583479613,66.05531670614995,23.512729851318042,0.5483764325769621,54.069936841869605,114.1563047098645,7040.914610984563,68.40727962651566,53.63759220538623,60.67937552341837,43.78990286044476,31.28229003876074,305.34214823959456,434.9644800204407,441.9039882006,415.09646317176754,30.10137265439774,28.236797862898722,28.710314188894817,32.47733638504552,98.13772136717762,108.9560997864915,103.36829939720782,115.59542942077576,178.23116135405826,51.945258778659394,25.699408047090415,-0.28208854218532703,0.3727338749037535
2024-02-01 00:00:10,72.69829819068046,59.88601732608751,17.208227917258554,0.5932916748772121,71.97696686108476,94.77782170660691,6654.571973504852,61.383174347041255,66.23517075152867,58.857007365548064,81.06411364789604,51.583142791000576,365.30700007614934,591.7892771064944,498.9471388515426,647.4737393490972,27.305786418865978,35.40441766545666,36.890792699993725,33.03054933420443,109.36788127095768,98.58205697393504,112.74393291987752,99.27306985471698,123.36576460731838,59.72006345578154,-30.44829412879707,1.1680333247117274,-1.9241538103056763
2024-02-01 00:00:11,55.33372517105889,64.4335923220658,10.452791726665003,0.6971211294257894,64.55015744655596,117.2042860547233,11560.676016129028,51.887783626880996,56.08008821601377,60.63609510962031,43.9791756617992,59.038737369196895,773.0898118182499,648.8408455211203,608.2498789319686,799.8787226126464,31.256852122799227,29.940965818552527,34.73803872815622,31.566065406250033,107.69569340702425,108.73459775529427,111.78719627143845,108.0146576981313,128.41203172824797,82.61436595822309,46.237305208044205,-1.9477673547485432,1.1150647327185563
2024-02-01 00:00:12,73.11004120593321,68.97610414367651,14.078190411533837,0.6186544632145432,36.824671488397286,99.25350255750436,8136.744501279488,53.10886942055293,44.26112585749167,55.87587151772769,41.995173326412754,32.41738750840144,399.55714930493485,829.7102794399748,763.4111584358137,559.5360346278773,31.603643988801405,25.797389086336057,32.55475571593417,33.356246205624004,107.43033641331056,110.3050657499478,88.41629720083756,76.24813729786204,108.4262824717833,67.17207800561376,-13.48474145130474,0.1061928134688556,1.4035681896373227
2024-02-01 00:00:13,43.24351978544234,42.03433583021202,26.898701112422753,0.3370815841422243,80.86464911793465,101.432806684905,8794.382193903168,73.34136994508279,51.4611174623264,58.97302326759333,72.09684939358061,48.445437796674526,242.85649999535164,534.8354298157458,482.90351366366923,706.7848652426019,30.767957276213,32.57166001876444,30.17937916613714,31.0965178838489,102.0493570647622,101.92917594159935,111.57849274207153,95.61251133709631,158.2801255206183,21.021908777034646,-25.987697139960616,1.8943345688225957,-3.4360249427177796
2024-02-01 00:00:14,52.97807887556649,68.06732037377584,22.250166047508824,0.46512934077950185,55.93050657877669,99.85059433188799,9378.60617650558,95.63015055865749,89.12168350088923,42.80179195727637,67.78738345163272,43.51862520806683,328.3836032661202,524.0396903099107,485.49398388204446,737.8504995025647,29.54948463671911,33.78470306054277,32.98414234607239,34.30478245240678,97.30699926476815,98.67622882443953,103.02282504162115,104.72993165535523,82.47921669165517,57.42669169799358,-24.039214347764897,-0.41750910024841476,2.005068298046312
2024-02-01 00:00:15,45.93468179272757,49.17145889703263,18.568408537781895,0.5611910396752403,81.79116633307981,113.80429206870217,5054.174095663088,54.63011370476574,40.20593648728656,68.04807037353997,55.939613605002364,45.24855111423356,381.0065754501993,498.0386390709434,449.17593420726877,626.3431747899355,29.13169566017058,34.08107410108402,35.557711259638175,30.315518638945647,114.27713395901657,103.09106266990243,79.05769350882063,100.28233884029191,149.08997941389873,59.040899442679375,9.9629787199693,-1.244021932047312,-0.050757563061604394
2024-02-01 00:00:16,78.98387556416668,55.660327954213784,16.736514615122175,0.6500149943451676,82.24614954818338,105.16089188586106,8146.9991364652815,43.752794445322785,34.262151368457836,42.49107538099239,58.99769176468414,27.607562015058615,370.73232015504226,514.8257658926037,622.9612565416395,800.5000061475663,27.918585665679117,35.20634025802998,35.50998320146937,32.12129036181607,105.99592060300074,95.81953562406174,87.22109104554495,95.45077343207039,111.86593437616898,42.062679149500546,42.555073040339664,0.02304650807799824,1.3096540639892733
2024-02-01 00:00:17,51.83007660582532,42.65436578323745,14.005369638420555,0.3010224097783774,63.67454120143908,112.0428638037754,6067.616245908903,91.22948601665473,63.989724838237144,53.40525565461775,44.06242774713049,76.28773576943215,367.3820476134911,249.30970612058752,471.621850508314,400.44254751818045,33.070420846087494,31.22383945407519,31.269364378970135,33.04640871369923,101.93674153545128,97.53308196306314,88.64513330490742,104.73909523382224,191.9107837514928,27.571688522545088,-62.396677735240836,3.142035831121061,3.5192925568684177
2024-02-01 00:00:18,40.442966996410895,77.23505280097895,6.937770929513587,0.48711096266951115,65.33289831298892,97.34574713432256,6415.3735460442185,80.95095684447037,47.4971599429817,54.21533597352038,90.11727634169837,41.032725510510225,410.6851580064226,682.3685283626611,667.3724021710113,490.61419081690383,38.033528590672056,29.486743187345656,33.47685002546044,33.38259304692945,101.62571757826542,98.33369319191267,89.93689600433925,127.67863699470125,65.92412959685844,41.90788134678589,-44.93243475348163,2.4100353305066458,0.8231599372767793
2024-02-01 00:00:19,64.3407964391317,30.285441427585294,10.007083684778484,0.5620970354941094,79.39166269872727,112.54437226280908,9057.67489262311,76.53932819396857,76.73651722750651,68.48002408449665,34.34770941339061,31.47909419583431,449.66279984825525,782.524651027169,426.4507578962154,339.86500857904997,32.425521198500014,30.596403258799075,31.519873887857585,37.356400063727506,86.4014450830415,87.74365384867134,119.80765230143781,102.56508527430988,152.9971730613637,60.7027991712481,8.981036767022735,1.1542220319609235,-1.9386118260291312
2024-02-01 00:00:20,51.06913331201951,23.14823931770708,16.619208048933903,0.6702892692804195,82.5174929887837,108.5416168137214,4669.104317130026,53.443009291259266,66.95171870952193,63.38767268972179,47.755888578774545,63.319538127088386,474.4515348558973,716.0575185836902,491.26846889830125,702.7078434982222,34.71850306714161,35.17046702770258,28.339999560721722,27.49072008847179,86.23234360616406,97.52268800324721,122.55718593182058,115.46208816629535,163.04486391095887,52.66020791487423,-1.4957232699515686,0.06029992863155176,1.1024878751674454
