Timestamp,CPU_Usage,GPU_Usage,RAM_Usage,Disk_Usage,Temperature
2024-02-01 00:00:00,8.33584944443649,44.50663557542379,22.311540061388165,0.7867780956466993,92.66908244164686
2024-02-01 00:00:01,73.49190053324969,60.74372605802563,1.2035879972094303,0.2980181295839319,46.000612522909364
2024-02-01 00:00:02,34.11392654906021,47.91282270824621,18.68862385446765,0.41096722892683146,77.40779631785249
2024-02-01 00:00:03,79.06992928209242,99.41470877633431,20.553963426658438,0.25349353265071123,66.2945030249412
2024-02-01 00:00:04,93.45630739369668,53.112549875551565,27.575128520374285,0.3063807825625319,94.3068123039397
2024-02-01 00:00:05,7.1874858164927184,77.82395350555879,18.010338334838572,0.5528882085465379,50.991878581991415
2024-02-01 00:00:06,91.19522436194285,39.775195107859616,3.4662797429273997,0.4054136728776382,57.71133864835184
2024-02-01 00:00:07,46.789905475921806,67.72865358468718,22.45006223912342,0.713394533298338,26.815233676699584
2024-02-01 00:00:08,91.57529250473294,44.52082829257462,26.879820104961286,0.693135031772541,99.90098776108546
2024-02-01 00:00:09,77.03705719789036,28.6247994372254,25.43477406862541,0.497677374247128,82.67477100666123
2024-02-01 00:00:10,93.44797019556736,45.908706035984366,27.245894366407747,0.3869796694849974,93.6562659364166
2024-02-01 00:00:11,76.98925621045186,45.965762841472504,8.309240667282854,0.6202578753263269,107.49112854253008
2024-02-01 00:00:12,96.35215961831737,70.56334779865192,9.981775221579475,0.5140021596575292,41.018280854531326
2024-02-01 00:00:13,31.852861278829444,20.008207643761274,28.30974623184683,0.14082192577809582,39.2846351452622
2024-02-01 00:00:14,50.334259718981826,96.96514592909367,23.437189135784447,0.38942068076346226,34.92000663221296
2024-02-01 00:00:15,64.51730963931686,79.65205606894774,28.807767365962928,0.8470007475276825,95.0989852143955
2024-02-01 00:00:16,99.33913721168855,50.174200440132246,14.205851285006009,0.7375856034332957,50.8928293539429
2024-02-01 00:00:17,28.139158456334883,85.72454826044459,5.2164482880720335,0.23948740043950262,74.65958913345574
2024-02-01 00:00:18,17.13650861411179,92.04355494364728,16.508320647575715,0.28363496678650296,79.47482867659613
2024-02-01 00:00:19,89.02608464338756,13.516960169140471,11.419347685461652,0.7827228606688844,77.51945489855555
2024-02-01 00:00:20,55.073026895941275,26.179639981883874,1.3873010171176299,0.44846945579845576,88.12426061992403
2024-02-01 00:00:21,8.791604795003007,17.106055487272528,11.30456318478279,0.6864095506346488,44.32800596767085
2024-02-01 00:00:22,59.061849900856416,7.51166539182751,23.589022046944013,0.24872571595078638,44.32594431854726
2024-02-01 00:00:23,47.41916058783677,80.31087976544559,6.553887044353079,0.3321167284708501,38.2433743027956
2024-02-01 00:00:24,54.65565009106014,39.61630050321074,3.4073990658172586,0.9139697516507017,47.411156877845485
2024-02-01 00:00:25,31.799282659217642,27.160755194921045,11.152627772761726,0.5230798554730025,33.19225191696632
2024-02-01 00:00:26,50.66654339794482,54.03199377357298,5.526702476101763,0.5643366176537193,97.5191040042085
2024-02-01 00:00:27,65.5682666118852,32.486961184176586,22.891836524361374,0.8659468427719201,36.40416810623579
2024-02-01 00:00:28,52.90004400268514,16.248152506150007,10.87531213304182,0.5445062149287441,64.87825730049462
2024-02-01 00:00:29,57.78136096707552,45.04235148283777,7.172142515378678,0.8928989346245432,25.966670280126593
2024-02-01 00:00:30,5.43426178093483,77.620195651594,15.744176941772754,0.51678731268583,58.58767894728851
2024-02-01 00:00:31,79.5751754782931,45.02459155570672,10.931927874105094,0.3797944949317683,88.40620290581715
2024-02-01 00:00:32,36.383678941928025,23.980658517039323,27.769066913446373,0.3909500492814434,42.803124317056415
2024-02-01 00:00:33,28.99549329263082,56.342671332527935,27.877811794855127,0.5454073577716275,100.77821005478866
2024-02-01 00:00:34,54.04254638508975,43.94600091813849,20.26669764925505,0.38431089300003674,47.79120520979645
2024-02-01 00:00:35,75.95965584363442,23.925198241969202,30.90219313613627,0.33749617465429876,25.661532405876677
2024-02-01 00:00:36,91.0502646724871,5.062914690765778,9.35822594825725,0.9432882291859965,70.62987403898916
2024-02-01 00:00:37,45.78734803594554,49.583464545838055,27.56529303521558,0.36119276235541886,107.24718051197503
2024-02-01 00:00:38,70.70564800069852,66.9036694529205,2.5059460600280445,0.4215070314674646,60.60001346923068
2024-02-01 00:00:39,32.98214373921336,44.721531490581924,31.510057345788727,0.6706863672433239,39.20207027130745
2024-02-01 00:00:40,81.12670058189644,26.332711944805315,18.216513994455305,0.9063561796067551,88.28315200242928
2024-02-01 00:00:41,32.741964981130685,16.756685977570626,24.136565380914856,0.4134587039583828,83.86474181616255
2024-02-01 00:00:42,50.26778863380618,90.61293605940942,22.64239342394007,0.4386967789012681,75.84897951665201
2024-02-01 00:00:43,46.81543822231506,82.66237191021185,31.958460909966632,0.8325724469174337,109.02658820278481
2024-02-01 00:00:44,47.86935739210966,14.276692760711063,27.484955040699013,0.7725527185533287,58.59916249923155
2024-02-01 00:00:45,33.80097634542599,43.13905476697948,11.533201347228418,0.3341213403504713,77.20912801586648
2024-02-01 00:00:46,18.06433980235235,86.07839623145924,29.23516756991183,0.6842094666144373,81.1806356412718
2024-02-01 00:00:47,97.28880750732317,93.6159855730697,17.727381496721197,0.3809360172612173,37.58417381812939
2024-02-01 00:00:48,67.33022307989637,16.48755142713067,14.60009717617695,0.7523881991622734,69.8809922310507
2024-02-01 00:00:49,26.74128650051439,97.55170522915525,25.35462750731505,0.8434197302145593,86.93227122604246
2024-02-01 00:00:50,50.837290334560656,41.20841864408968,24.186230734350353,0.6029237636917083,40.74240911779106
2024-02-01 00:00:51,86.94425439347079,57.894951575404114,26.244355428370298,0.9060167687979767,87.0254453982202
2024-02-01 00:00:52,11.229596978503432,55.977498016021784,30.338952667284673,0.585559241486966,29.92904826030142
2024-02-01 00:00:53,86.64996973805567,76.28168918847629,7.2193130067686955,0.23113903507720757,106.4212672557232
2024-02-01 00:00:54,71.9427411455978,55.0845169239784,9.203513273533552,0.1760709912591949,79.80962879958946
2024-02-01 00:00:55,95.52987119677638,47.73408335125058,29.348134041478286,0.8848749333289445,31.687409760131224
2024-02-01 00:00:56,80.19351126518474,21.474703319636127,19.812615789579652,0.8638450794986354,78.28617274239895
2024-02-01 00:00:57,21.027962118657292,78.73707445296698,31.84478555587383,0.9360432738917112,101.29702287588161
2024-02-01 00:00:58,94.27090955935485,23.974190238018117,15.148357492815082,0.4715156670268362,49.88348304474891
2024-02-01 00:00:59,63.946791143662665,61.16574668489132,24.063689803504722,0.5579713305034827,50.4635141388915
2024-02-01 00:01:00,92.17228722252618,71.17491641523064,23.908978113163407,0.3585016120672222,77.08930788313988
2024-02-01 00:01:01,79.88856037812737,50.08818153709457,10.697337058155158,0.27624499033736727,75.23339158928954
2024-02-01 00:01:02,44.56114796688887,42.897330607386046,24.57608974786455,0.7727826073393118,36.82556285765246
