Timestamp,Brake_Pressure_Front_Left,Brake_Pressure_Front_Right,Brake_Pressure_Rear_Left,Brake_Pressure_Rear_Right,Brake_Temperature_Front_Left,Brake_Temperature_Front_Right,Brake_Temperature_Rear_Left,Brake_Temperature_Rear_Right
2024-02-01 00:00:00,34.52938614896253,42.657585750955,94.50529972811925,11.977315188411321,820.2980078194253,221.5079378942288,729.1096377791099,235.90573267846543
2024-02-01 00:00:01,58.70970024702124,80.36112020317216,54.26386886116907,85.23323482659445,482.57987140168154,982.3818547373991,596.9741683133061,529.1236214318429
2024-02-01 00:00:02,27.22769082056239,19.654235951209934,86.15966455457894,72.90532239851534,386.82009573345704,448.5203582016299,247.1014515270664,927.8670803772108
2024-02-01 00:00:03,37.73685132742462,59.33237991756365,28.900713165807105,105.60644920083419,72.91331079099601,153.93171116053492,1030.7494841234873,439.37663819269784
2024-02-01 00:00:04,95.35933729424949,78.70940998321923,94.50470237075358,104.34145079329258,292.63000007079336,997.6848083724333,770.9102140348907,658.5707253718359
2024-02-01 00:00:05,104.12640318156814,31.08156399909943,86.75458997372584,18.788765536431363,869.0418913798601,930.7577300735743,143.50585107990483,299.55175878968794
2024-02-01 00:00:06,108.14590826669826,64.5850015119649,101.96610229793903,24.161224605335754,705.3761289983535,192.74753400886664,648.103872314627,624.4776210808334
2024-02-01 00:00:07,45.49572123726347,42.27389463194616,49.85243563844153,61.63076183858234,54.02083994370472,365.87448171469066,198.83373394069199,759.8851177640431
2024-02-01 00:00:08,70.88867381332503,71.05971957108022,60.83745506097996,28.312141313114296,506.15498944952407,508.7102992428821,665.951073234986,421.97428036001236
2024-02-01 00:00:09,79.74189781551132,80.33651014905654,63.40187607079749,56.01169377733355,280.03679008254886,337.6408585197521,757.4814439626697,181.46910831805204
2024-02-01 00:00:10,47.74494876565897,99.90362395840566,87.74988271001325,48.42554673311559,374.90788115465665,644.7407833661298,163.3025525519724,763.9139118478929
2024-02-01 00:00:11,64.7282707364061,22.550941363606896,17.543982819900574,72.96912149567089,527.2993541166348,179.58501950674227,641.3080688868682,1025.508623722882
2024-02-01 00:00:12,20.515702729528954,32.40163862925036,77.85526588521554,21.32138202885468,182.46539171444448,992.7844363804845,689.4861812680969,886.7193729163671
2024-02-01 00:00:13,46.48381629807628,74.1883882035688,81.95822407375094,50.88053918951845,237.07462437491128,557.118037890786,414.66520803498094,854.6793157868514
2024-02-01 00:00:14,102.13077161820424,29.87158273251942,97.93095573584952,53.43554487937653,127.92751307454304,111.41759556900783,660.2554288445084,476.2308035027549
2024-02-01 00:00:15,36.95953901195449,90.32504731841105,31.96815551190393,13.895310315517875,144.00236935637042,69.62392278125047,953.5957789400619,479.90459151059224
2024-02-01 00:00:16,19.480751905492202,22.71474668240895,19.38638685811504,15.934209666985558,449.29520619200554,507.166209257396,722.9342909675067,746.5305137730599
2024-02-01 00:00:17,90.45216927196994,97.43834053703317,46.69627629831936,93.00457753556486,426.85149737543543,202.11967651181646,324.3816392203504,862.9601412465008
2024-02-01 00:00:18,72.2706494102487,40.82215991785304,80.35527677992779,15.940615413427942,161.29663486177444,570.5886976905828,577.8127022491524,191.48034553000488
2024-02-01 00:00:19,102.98361007291889,98.95312782354829,16.691589747994996,18.387667440942803,74.76640638410433,923.1925200312803,428.52789012443264,113.98420558192652
2024-02-01 00:00:20,90.41454059265008,104.8054453234823,104.90519195999352,62.13225037157746,278.39550658115394,96.21767875517725,614.0834312184614,649.4905947082874
2024-02-01 00:00:21,16.265224124205837,34.681885270536974,48.429678877631645,51.036418471502955,943.0249490245303,404.75281195605214,356.84623752705374,820.5245899089794
2024-02-01 00:00:22,77.7212400023066,90.71415893476475,50.98181124961246,57.97110794541467,728.2313759684157,595.6386373032948,540.9796439204665,882.7060865190775
2024-02-01 00:00:23,72.68378299299191,28.07815118855428,25.59940242118676,79.78115082944281,967.1412641147188,762.4230097593547,700.052873721351,968.4690382943351
2024-02-01 00:00:24,67.99327137205472,107.22630208766466,70.02835523545187,46.83197957229463,361.27148041099497,527.8988287264374,608.7916581043737,212.3410507194424
2024-02-01 00:00:25,62.69811485099831,89.26488034863475,40.47412273172443,85.76835686022486,882.3762513283837,491.71572481586617,109.66165840396309,511.75941230648374
2024-02-01 00:00:26,83.23570358836689,106.41775526140593,76.61184221627359,71.11453568003087,66.24678700727877,469.27147145502516,850.2704762673151,592.4471242923685
2024-02-01 00:00:27,37.370331173813135,43.02899665157578,96.1441604854973,39.368668560014356,348.33805468656493,1007.5673364781459,965.2504640032496,430.57205694957395
2024-02-01 00:00:28,26.284728602098188,48.7473410832714,79.1434589523939,14.335844409982037,881.3442529766842,579.7256794451729,427.7300166858457,232.8187737140057
2024-02-01 00:00:29,103.62190291208378,76.58604834426718,97.72291649293939,41.7082306949792,308.8378677465597,635.5833680495349,137.05356334535395,391.86721573286417
2024-02-01 00:00:30,66.27405218097866,31.75800686671775,48.88547968134224,30.429755362255776,121.10531376462525,609.2337136028996,454.5822383386442,658.8437012489707
2024-02-01 00:00:31,49.732743012053106,101.31650378854917,68.8568353246385,95.76426070476285,718.7630513389565,442.12681308379115,877.6726838593794,802.6962889074513
2024-02-01 00:00:32,95.65632995901412,76.85824720800177,58.952339874116916,35.31203402556322,986.8953357403722,422.00884977419145,475.3429902259518,391.34729115487227
2024-02-01 00:00:33,25.012359667240293,86.25211809981887,72.64586177557626,72.85479025350801,664.4487659431086,683.4203431942794,186.9970558395339,855.7926936907055
2024-02-01 00:00:34,62.12329959311144,102.48603624039404,103.82968069869062,59.87022467651199,901.6130902248983,860.8438515946652,698.1217312916938,244.55714732518848
2024-02-01 00:00:35,77.29821407274848,35.84136468283653,80.4747774825668,90.47229475495658,230.107161468799,546.9174361548837,121.01771371802113,56.164991184379744
2024-02-01 00:00:36,34.82441627057713,28.375886650328432,53.52389222976486,25.019350564596735,994.6506157973569,191.70720106006206,416.87035754773876,775.449386325269
2024-02-01 00:00:37,50.45695077095627,83.74569052196536,82.94687917887089,29.817858320415237,88.74331726887215,369.752591802148,949.8335579841075,400.91072592361303
2024-02-01 00:00:38,21.469352348028792,32.796931586405734,50.70215520541676,64.463986711242,577.6489084429652,517.9619443484212,944.1789946144297,1003.7732192076114
2024-02-01 00:00:39,108.54150406702313,18.962199560906726,100.4068222031342,19.94565254968177,833.1013522750198,445.01038102209895,346.18889058987395,742.8929762880917
2024-02-01 00:00:40,29.089815388375253,14.97692947065248,92.05940672539225,103.74942907775034,695.3466163011944,489.80605091329505,250.9395897094828,986.1077535632435
2024-02-01 00:00:41,89.74938965949731,91.65415452486376,61.39881573024378,18.058225773702922,509.3770169319847,437.5122351570313,942.0873961926816,209.64861588081325
2024-02-01 00:00:42,107.3185985393435,73.88540540450894,72.56685074032771,59.4023385022627,198.31184676900966,1010.2679787848758,52.90655608325563,662.0219422725812
2024-02-01 00:00:43,93.13924451528318,57.03676233156846,57.48648766164916,51.481848311895405,962.8225544508472,812.9150801476932,730.3712040484579,810.5866029657087
2024-02-01 00:00:44,63.87838107522431,31.35656424454965,22.934523048143088,105.00375194498176,354.03551461358427,765.1709930573753,491.3331548599211,258.09882616957395
2024-02-01 00:00:45,108.29994279706258,15.888527140121413,101.10528374815962,37.85410496935498,698.566866294912,165.24511815533066,842.0215676908033,704.3883320974847
2024-02-01 00:00:46,104.41984598325944,32.06271801888363,25.993417971348368,100.29831539709893,107.4502033023877,537.7557877725188,687.3938342286896,738.621414102084
2024-02-01 00:00:47,57.7453675287362,103.28696537407724,46.56747662533636,76.68546725418886,190.73054105927986,218.76743531254647,403.34589984741615,445.3924469894239
2024-02-01 00:00:48,74.56045153651753,78.6526298605894,65.74918702758916,36.61851004508924,69.25023867473163,210.3312147102277,477.8476517663408,561.4727362174635
2024-02-01 00:00:49,13.908511173935182,76.43835466597208,14.533648441771888,45.256087501784485,729.7010171998254,414.34261465047643,384.66047582773507,196.02778642599534
2024-02-01 00:00:50,89.16106638192765,92.29647587309262,101.58834282192366,66.63091795763867,131.550134645745,157.3058590945204,828.6310470532975,892.405782103604
2024-02-01 00:00:51,29.167545132984078,80.37371143433747,81.29366884927842,76.3603066280607,476.6075503338812,494.0599488821466,999.4442597699336,80.62067569563919
2024-02-01 00:00:52,25.022332510606084,79.9269647372976,93.98880414160598,85.31943431478959,357.76680522694346,183.1001322806835,840.9631099886516,936.4152787415413
2024-02-01 00:00:53,79.16689555145277,57.00535758757454,109.52131269762205,11.618417130506444,384.24171434291014,453.40163633595427,446.1351131688566,133.43381832901176
2024-02-01 00:00:54,88.93085818962248,71.09901529924238,46.32247352086024,34.40309522077353,427.2867389158715,152.49103693353277,371.7379923338942,935.2177598348788
2024-02-01 00:00:55,57.68534943183549,72.8894804882953,52.49191655774373,45.58098154737579,779.5980192118246,286.2944878610068,898.2717126217074,474.6215054355114
2024-02-01 00:00:56,82.19086893480159,97.05289336362283,15.609222300337525,50.30207418460227,506.3633292528423,775.9591114003451,756.9356070864739,600.0628923422609
2024-02-01 00:00:57,17.502190088286188,17.305266844986747,71.12225295926633,92.72148169880974,884.3649897547867,387.06738686291493,875.9380201284018,854.1842073468102
2024-02-01 00:00:58,12.810173288942163,52.25903603195014,42.05689177686206,24.518178975475927,213.56728094488682,907.3821270633445,530.4804926728594,926.0991529217274
2024-02-01 00:00:59,66.52832683735467,53.49958075756904,87.3229977534215,99.76507218979908,332.879830350049,447.65262169455883,421.2084474262408,894.317896522302
2024-02-01 00:01:00,22.27331906825765,53.189158847153955,103.99378295819143,70.87786369676954,314.98120895434874,200.57312667600752,544.1298747739562,263.8072397241162
2024-02-01 00:01:01,69.6262913487347,51.941644393396885,24.679966935518596,53.40629226766107,252.3746848718656,63.46185675025535,370.73660854223664,823.7956713585568
2024-02-01 00:01:02,34.87123899853051,42.78973498055343,28.237738678673733,63.16525520225886,500.2147816089512,555.3778769539342,657.9900914817324,680.9134897275583
2024-02-01 00:01:03,30.430794384935403,65.14006122995309,72.1502848573844,80.37410436079195,294.2305383140629,78.82251912387379,865.5888724521459,96.68197175183597
2024-02-01 00:01:04,109.12791485562673,23.455919744782683,78.6949071740711,59.38057321294475,865.4919842643627,1046.7536133654266,109.59136825780121,960.8788386051029
2024-02-01 00:01:05,103.7377343120314,79.99386813249515,63.99010152284348,34.50429962271781,683.0337066304655,74.61543474166284,449.59967471936153,137.88961506081648
