Timestamp,Speed,Throttle_Position,Steering_Angle,G-Force_Lateral,G-Force_Longitudinal
2024-02-01 00:00:00,18.979433311088286,42.71239884258145,43.90745306591515,-4.83546170184025,3.623392134291681
2024-02-01 00:00:01,104.85795801398147,97.92087906324095,7.953843468511906,-3.1489073608825957,2.51975789897425
2024-02-01 00:00:02,216.6858755011467,43.645259059995844,65.24203620116975,-4.360026973019556,1.4822491548214671
2024-02-01 00:00:03,112.07961673040347,64.41745338961815,59.08339892005941,-2.494813586066245,5.143997404025216
2024-02-01 00:00:04,23.72198816364127,71.58867718183686,-10.661456363214583,1.293323861520662,-0.9891697942614535
2024-02-01 00:00:05,141.38646580229448,55.28905669110575,-34.998831805208674,0.19764735319775362,-0.3744211163389828
2024-02-01 00:00:06,74.64928454716068,87.92620234305734,53.358208069664386,-1.149115625924269,-5.980776083837712
2024-02-01 00:00:07,109.13157942784322,44.67139078409644,6.312492876287607,-3.9917244680857076,5.2704688252873275
2024-02-01 00:00:08,53.70470074188694,29.803261347392365,43.679824726667306,-1.8954856205612627,4.858081764560005
2024-02-01 00:00:09,197.62260879286467,20.759006701649966,2.9247611870393513,-5.42070083260561,-2.7148327816576385
2024-02-01 00:00:10,177.69434272164585,97.4311966481376,-89.93228240572492,0.3779933687043009,0.27049303446144357
2024-02-01 00:00:11,142.1887596904465,88.2264046099356,66.768971425362,-5.548313878704786,0.18626646586844586
2024-02-01 00:00:12,115.10236511253392,81.19525036158991,59.76563864831215,-0.5202700085046201,2.6458680802882384
2024-02-01 00:00:13,204.17165882708284,11.84285128824562,-74.88969085368147,-0.22905906037786306,-5.439086324149114
2024-02-01 00:00:14,103.52915242151994,80.92234145306578,-11.756395472802367,0.8924340407755054,4.416098591294887
2024-02-01 00:00:15,211.77097749971304,79.76466625845376,-5.038394435410979,1.5345503869501957,-2.451388619543915
2024-02-01 00:00:16,117.58355653805998,13.74884698083539,68.5251038734715,-0.4639899501300597,5.708033390195919
2024-02-01 00:00:17,217.31665284241592,30.087859278762064,-41.64193960182764,3.9638320635849382,3.2767759181507543
2024-02-01 00:00:18,88.62879198770149,53.19937982741889,-82.04661683155912,1.1006584392423306,2.6564549507888824
2024-02-01 00:00:19,198.4214612808751,38.950802107596864,86.86010629178963,-1.3223739209571637,4.802741016757988
2024-02-01 00:00:20,152.67306580048552,39.49344222595215,-22.208298444808847,-4.88130513371502,2.7273037059339984
2024-02-01 00:00:21,36.67825653234761,34.234617454925896,30.0521364703377,0.14956788019138045,-5.075473431852979
2024-02-01 00:00:22,47.46784449569361,35.26206936055527,70.22378272358901,3.081462851838655,2.7050691521208297
2024-02-01 00:00:23,108.6909757975187,60.95409141925408,39.63197552379131,-1.2691220042485405,1.05463918056516
2024-02-01 00:00:24,84.6194254012117,58.10244813803953,71.24087875061954,-0.35917089156502335,4.298484975705978
2024-02-01 00:00:25,208.59944034482083,19.028788434390346,47.83414882704594,-0.46762688170984745,-0.0517358157547223
2024-02-01 00:00:26,73.34822916069098,37.968554890764686,-44.28034525462939,-3.160178603574174,-4.8416972425138995
2024-02-01 00:00:27,29.607085186628364,23.580742744073984,56.277635750038485,-3.3283732769822665,-5.094734872238982
2024-02-01 00:00:28,98.82456064651844,73.03630596409126,-40.56049401901129,-4.5351539495274,-4.132564709831195
2024-02-01 00:00:29,132.54547019720985,77.1097037041339,13.769979615569156,3.1957355199862274,-1.1448558347349103
2024-02-01 00:00:30,109.772962362324,91.20934666711125,77.48183727197568,3.2606956302816332,5.264274216327191
2024-02-01 00:00:31,30.129673654136145,76.62767778613537,60.97446962985694,-5.1820792698793845,-0.8998365638488846
2024-02-01 00:00:32,54.76271895306906,56.64547432774827,69.9304904015805,-5.796026847255713,-1.745875382711703
2024-02-01 00:00:33,96.69493079127028,68.20911600743915,54.01574599296316,-4.996414147549341,-0.11417370941574578
2024-02-01 00:00:34,146.72418425114708,88.6368893188817,15.079467162222628,-3.492297835295801,3.609371568326811
2024-02-01 00:00:35,64.01270081219731,50.974409177305304,14.836173387291652,2.6847997896176814,3.124363281343925
2024-02-01 00:00:36,179.3996885566276,47.98770718488301,20.42798791506283,5.337661972877196,-1.8852697426255158
2024-02-01 00:00:37,50.26597780100288,78.51360708212569,-48.3649679335077,5.6579753367728465,-0.9030797806928295
2024-02-01 00:00:38,210.94607315426856,82.05276126660783,66.28037477153617,1.403408136020821,3.0269900685084625
2024-02-01 00:00:39,26.814229623440756,88.65219192180604,3.2597545191284496,3.167083090298739,2.252647276245142
2024-02-01 00:00:40,204.19560539280835,84.00232696398027,-12.720902757455391,-0.7918173438029363,0.35892899499128106
2024-02-01 00:00:41,214.9453072836713,56.41810391147541,-27.57108232207041,3.6677745705229565,1.6642022065010167
2024-02-01 00:00:42,148.52560901884684,69.19027065174186,26.82681297559958,2.835468693109016,3.7161469898515023
2024-02-01 00:00:43,150.67632377636465,6.691283382232578,-19.229846510695438,-0.09248719514027659,-0.16445799345926027
2024-02-01 00:00:44,119.7891768522455,22.455432074103225,-33.854604589324566,0.6842038931104408,-5.441380293729485
2024-02-01 00:00:45,145.57240357401497,82.45412761051153,88.67981500441033,1.7880637947997098,-4.710999677306075
2024-02-01 00:00:46,172.58106008626325,57.76206087439343,53.35090583206667,-2.304837960269295,-0.319056272470597
2024-02-01 00:00:47,130.03258017046517,75.08960772217308,87.63167947158473,-3.043215837778192,-5.953123583805002
2024-02-01 00:00:48,28.921989914690972,17.393924387183567,87.09814752727024,-3.4803080000439444,-1.6380377721523462
2024-02-01 00:00:49,163.22394440432564,22.189504071105112,-71.49855607138761,5.619778831904151,-2.691094393645297
2024-02-01 00:00:50,90.73632447836818,50.93326891819161,7.354529564744297,-5.768264503127146,-3.0588551531040333
2024-02-01 00:00:51,95.62608538033612,41.327751819699934,82.68138801506302,0.500206585760445,-0.7338886651643666
2024-02-01 00:00:52,50.61282733620831,62.02040576863013,-60.293564734542514,4.777921485680299,-5.719937681693374
2024-02-01 00:00:53,66.34274642016132,17.552012005252653,87.83493896218872,-4.880848091571243,-0.9929801403284895
2024-02-01 00:00:54,138.7148909480726,64.79947495200547,63.464627629584925,2.608842583812832,3.117513595940247
2024-02-01 00:00:55,23.671947305830173,97.90508334007653,61.15594359380452,4.724083587642481,3.8562785515343894
2024-02-01 00:00:56,152.0875163596713,7.933433391620855,-40.553980492535686,-5.389031382738575,-0.24493493776315134
2024-02-01 00:00:57,14.551207054690472,23.342799613779682,-44.23473608812617,0.8377512022517912,3.2520593217399103
2024-02-01 00:00:58,161.44294368456772,20.863292438599338,-43.15288934998664,4.4998009997463715,4.011059490166607
2024-02-01 00:00:59,151.39339289273687,82.46624573483537,-43.79253235609081,1.25481290434685,-3.3568402833672986
2024-02-01 00:01:00,21.804459929794703,87.32267655196463,-34.973752739982224,-0.5254032151319441,-3.1020992642585377
2024-02-01 00:01:01,164.0715958253472,44.49787133105798,-41.01151282769851,-3.9965160501909245,0.9163102369723184
2024-02-01 00:01:02,45.730310538873354,15.615981446034157,-14.05111686744958,2.817098114716446,-3.1126803183868823
2024-02-01 00:01:03,127.2566407704821,69.48549925766721,-22.150046899973404,0.5499423622468331,4.310772717754055
2024-02-01 00:01:04,138.53855998982598,47.36094201525962,-44.5264899668238,0.49353860873411737,-4.6564909811628095
2024-02-01 00:01:05,38.29513204554045,5.651136247831764,-76.91768985560455,-4.199316726889203,1.0255649454800642
2024-02-01 00:01:06,57.122030422707425,26.38934432190228,5.2778670799957155,0.28853291722395014,-2.8035073416961946
2024-02-01 00:01:07,60.89171419831416,33.44129826054032,29.79119222686201,3.870481294068483,-1.8247838566385948
2024-02-01 00:01:08,160.36121191077186,79.58425288810449,14.17542012288699,1.2727517238448636,3.3968879393097335
2024-02-01 00:01:09,21.42280892060907,84.76880740046326,56.41242631842218,0.4717809224191001,5.649247519298987
2024-02-01 00:01:10,19.91379957112028,69.91600445899662,10.626648200470413,5.090611811490222,4.029366516044673
2024-02-01 00:01:11,144.0825434094462,67.4748322219586,-63.31745952592392,-2.8435840295147177,0.44551388903079836
2024-02-01 00:01:12,144.02783860185318,66.15946481307213,-8.251329730974817,3.5725733648807605,-2.2467690452242737
2024-02-01 00:01:13,198.6701540053853,60.897830322784024,-11.210046277712223,-3.909455386630021,-1.1139395492831463
2024-02-01 00:01:14,176.0524131365389,39.21520228784362,52.46827021736863,-1.5069776986756622,-3.5575737514615837
2024-02-01 00:01:15,211.9272889684744,83.10938658954964,-8.444472832209712,-2.1676224977536864,-5.983526334388801
2024-02-01 00:01:16,74.23429851107781,87.73012922107638,-27.814176461567556,5.211642683580644,-0.1510867902727675
2024-02-01 00:01:17,42.36005578542439,79.03796282132771,46.46934282004577,0.645506595689648,-4.302871082447615
2024-02-01 00:01:18,96.4058481262411,13.28140206918858,44.846947020172934,-1.2992006291988725,0.5671041870477813
2024-02-01 00:01:19,214.81324179613216,74.56393305427716,14.68621181214013,5.499405956744383,-4.452415434653859
2024-02-01 00:01:20,18.690503868655703,67.59368230492646,11.832936008593734,-1.4906335319994328,-0.026497027805038265
2024-02-01 00:01:21,29.923694312068616,64.75917287958237,-84.51669211230742,-5.658813476352584,-1.830771401832532
2024-02-01 00:01:22,170.40723352365694,60.202095643963965,-58.52503719780911,-2.2015116598176414,-2.3370197593327617
2024-02-01 00:01:23,157.57788109050114,42.5103899616198,66.15181825384866,-2.290053489176521,-3.221788436168779
2024-02-01 00:01:24,33.937844009863085,17.280921402179864,78.64225482577945,5.9315155432947595,-0.11065087819595743
