Timestamp,Tire_Pressure_Front_Left,Tire_Pressure_Front_Right,Tire_Pressure_Rear_Left,Tire_Pressure_Rear_Right,Tire_Temperature_Front_Left,Tire_Temperature_Front_Right,Tire_Temperature_Rear_Left,Tire_Temperature_Rear_Right
2024-02-01 00:00:00,26.00686477592552,38.60002467423555,28.45418662124755,35.37875011581372,72.56785514955219,102.72554026318264,78.20421203028849,107.29770663817217
2024-02-01 00:00:01,25.374266882462155,38.33684040546745,25.125797355313438,29.92997642595639,73.71351752676455,129.62283935919282,118.24710248403109,95.78981899988781
2024-02-01 00:00:02,27.52645979437621,34.01666214379841,31.86253154366316,27.18538275426884,76.0485344879817,78.95662405697735,78.36463392298198,123.79066109937474
2024-02-01 00:00:03,33.323847294802,26.409011501201388,25.17793902263593,32.99691731041151,107.68536290913747,78.18463997006772,121.67838171677886,70.07130082711286
2024-02-01 00:00:04,30.891276705252622,37.074163058964395,32.96692854256611,36.644827358067275,102.48462990781715,124.58036579333091,74.64049667258965,119.98925887756167
2024-02-01 00:00:05,26.106432463216617,39.02440214023129,34.930344546217725,33.04899663138276,77.65797789516198,101.01728131407498,121.54286026045325,106.98489247525949
2024-02-01 00:00:06,30.22782810688217,33.189317980367754,34.89802754240819,32.13330121598302,108.09890457212057,98.98209498486733,103.14138910890924,75.02658935975049
2024-02-01 00:00:07,32.213650921504275,39.44450142586405,39.540317200177654,35.94049154395846,101.38879552523326,112.74302302708853,76.65920654616592,123.56442129189789
2024-02-01 00:00:08,37.46377580089032,38.56113862809466,39.783979794912156,36.511655154603964,122.24298363100797,118.6678521597662,119.9949028836188,85.13635888375897
2024-02-01 00:00:09,30.100371243016447,25.894055678162395,29.391132704574225,37.86028739975458,93.08645438525656,113.84923852736128,84.27641065162258,128.72589822230745
2024-02-01 00:00:10,29.77839201854818,39.81007236378272,36.558074917205175,27.504403747097633,83.69232528994249,73.28619698089842,96.3210991074375,108.95026820465338
2024-02-01 00:00:11,25.072965546773588,29.29780011139698,36.15831338854235,25.620966748399645,114.68554503332032,75.88621886348163,88.76894594002623,120.62255905557731
2024-02-01 00:00:12,31.620176022740548,25.425507499357806,30.825003252312747,36.7109533555534,108.09015916822212,102.69322878773954,70.07005282396399,72.84347472483176
2024-02-01 00:00:13,25.97409388668893,28.767619760295297,25.344120094910778,36.15031011832996,102.66806917334925,114.97346099272167,116.40846071128041,112.94883702221958
2024-02-01 00:00:14,28.846133231298275,29.88848644761741,39.48587138511374,37.550364777734195,123.19585790924923,100.98300440490564,94.76153021738526,71.0421523130165
2024-02-01 00:00:15,28.22854802458378,37.300968554527095,32.554637287099254,37.94383283733321,97.9981688566312,115.60807727698003,79.99924587158061,125.97743403177066
2024-02-01 00:00:16,27.30221875623714,36.658797214349505,39.88009129562234,31.845004619426845,96.00911800250209,108.14585670595092,116.59475675429917,107.68119072714038
2024-02-01 00:00:17,32.44129405377233,28.341248587724262,30.08481502668586,38.6429424622397,81.57430518803291,99.96992473549923,93.62578024492937,76.8692849614381
2024-02-01 00:00:18,39.249705703075776,31.904006492187865,32.294483128401986,30.320455487362597,93.79212736211673,91.75602718022137,78.07540060890815,129.56600534125886
2024-02-01 00:00:19,33.51139788353302,28.502291032215137,28.7387740296562,37.19532037425773,80.49612210685018,73.46942563071835,113.8626873430253,94.4638929835777
2024-02-01 00:00:20,39.86911361216758,33.46593232530455,30.36895981689445,26.387161537668145,88.87657106573118,118.24772375289015,125.0977898456832,111.04764390081229
2024-02-01 00:00:21,37.52640207989514,30.604517784045807,27.243082719739434,37.502862706352595,89.22979153948428,78.06014239181076,113.66041683268897,78.53399143867638
2024-02-01 00:00:22,28.060252394151853,30.87219917539612,35.07422942103302,38.11613289723298,71.13751143629253,122.4516239023489,78.74920748823337,108.0085040946097
2024-02-01 00:00:23,26.81581298312296,31.239689719170936,30.06303495864031,36.97321139306781,103.49267066332766,89.77268122481318,109.83443697098252,118.00890869245612
2024-02-01 00:00:24,27.506310100831666,26.211253434862382,38.967664178831534,35.26231359331545,70.4958475475347,118.99669521275533,101.88659008301553,74.36225796561413
2024-02-01 00:00:25,39.20175088959478,35.80028130533409,33.45233012225171,33.5904827615973,115.99579599229118,122.73027903185812,82.3163156201442,81.23408902860675
2024-02-01 00:00:26,39.075058603584836,38.328342421854856,33.881367516268554,25.890738639116588,93.68375936230919,77.08476610796409,91.28803500924346,94.81517615279013
2024-02-01 00:00:27,33.09290029857263,34.339030035251525,36.98250547487123,27.092682939159257,96.52847973330746,94.86551002634073,91.81020406930406,107.41795929757417
2024-02-01 00:00:28,26.46083215876505,25.18982934430942,34.117384301299836,32.28483481690466,95.13142649838409,79.60941599330079,106.9610233221484,94.35738220829388
2024-02-01 00:00:29,38.36810794315227,37.269731396638136,25.019853741763228,29.37904630313004,111.80584260113939,73.5034123183177,96.32913085601707,79.85055953363309
2024-02-01 00:00:30,34.03375730109989,30.417014296050795,37.04996234679503,37.54391149049843,79.30409555697315,91.30585747752545,121.80333675403625,127.68008267528717
2024-02-01 00:00:31,31.055490304829398,31.711306941981892,29.476659036285554,39.26706445624678,111.64752064177188,94.73048712893616,102.89779879026739,128.6980969718257
2024-02-01 00:00:32,36.42048568531115,32.162083999940556,33.32285070688461,37.45138107416447,103.00213334898173,93.34143774756302,124.92524103595062,113.09363499879994
2024-02-01 00:00:33,31.775909822167414,31.886750930098724,36.10255506734594,34.841941851583236,96.35461429343013,75.33051637042372,75.60327372035651,112.28868570335125
2024-02-01 00:00:34,37.83308901439654,36.03613628900104,28.126061155486177,39.76904362558028,104.0641648970212,118.4085859675782,76.44094749233201,103.34560871347588
2024-02-01 00:00:35,34.84949237611039,33.679985515128706,34.26954687646166,37.21274897498298,97.85202724973936,120.55604704061392,103.41811122478961,98.98553538489404
